"scenario_b_start","scenario_label","scheme_id","scheme_label","rand_mode","rand_label","bias_policy_base","bias_policy_full","alloc_bias","series","rate"
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.08,"B",0.02956
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.08,"FWER",0.05651
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.12,"A",0.03247
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.12,"B",0.03232
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.12,"FWER",0.06207
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.16,"A",0.03625
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.16,"B",0.03511
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.16,"FWER",0.06778
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.2,"A",0.03698
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.2,"B",0.03707
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.2,"FWER",0.07059
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0,"A",0.02497
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0,"B",0.02508
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0,"FWER",0.04814
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.04,"A",0.02599
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.04,"B",0.02546
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.04,"FWER",0.04954
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.08,"A",0.02557
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.08,"B",0.02661
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.08,"FWER",0.05018
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.12,"A",0.02644
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.12,"B",0.02682
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.12,"FWER",0.05102
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.16,"A",0.02803
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.16,"B",0.0275
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.16,"FWER",0.05351
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.2,"A",0.02961
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.2,"B",0.02887
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_all_exp","favor_all_exp",0.2,"FWER",0.05578
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0,"A",0.025
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0,"B",0.02573
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0,"FWER",0.04883
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.04,"A",0.02642
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.04,"B",0.0335
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.04,"FWER",0.05721
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.08,"A",0.02918
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.08,"B",0.0457
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.08,"FWER",0.07113
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.12,"A",0.0318
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.12,"B",0.05938
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.12,"FWER",0.08643
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.16,"A",0.03309
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.16,"B",0.07664
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.16,"FWER",0.10349
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.2,"A",0.03603
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.2,"B",0.09609
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.2,"FWER",0.12454
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0,"A",0.02503
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0,"B",0.02465
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0,"FWER",0.04793
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"A",0.02559
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"B",0.02783
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"FWER",0.05138
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"A",0.02581
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"B",0.03121
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"FWER",0.05501
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"A",0.02639
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"B",0.03424
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"FWER",0.05816
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"A",0.02759
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"B",0.03563
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"FWER",0.06059
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"A",0.02762
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"B",0.04027
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"FWER",0.06493
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0,"A",0.02477
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0,"B",0.02533
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0,"FWER",0.04836
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.04,"A",0.02526
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.04,"B",0.02577
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.04,"FWER",0.04905
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.08,"A",0.02544
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.08,"B",0.02664
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.08,"FWER",0.0499
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.12,"A",0.0252
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.12,"B",0.02721
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.12,"FWER",0.05025
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.16,"A",0.02576
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.16,"B",0.0281
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.16,"FWER",0.05202
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.2,"A",0.02551
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.2,"B",0.02907
25,"Scenario 2: Arm B starts at 25 patients","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.2,"FWER",0.05262
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0,"A",0.02473
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0,"B",0.02472
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0,"FWER",0.0477
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.04,"A",0.03397
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.04,"B",0.03195
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.04,"FWER",0.06273
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.08,"A",0.04168
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.08,"B",0.04334
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.08,"FWER",0.08055
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.12,"A",0.05502
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.12,"B",0.05395
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.12,"FWER",0.10235
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.16,"A",0.06817
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.16,"B",0.06734
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.16,"FWER",0.12538
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.2,"A",0.0856
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.2,"B",0.08339
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.2,"FWER",0.15442
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0,"A",0.02486
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0,"B",0.02397
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0,"FWER",0.04713
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.04,"A",0.02623
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.04,"B",0.02767
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.04,"FWER",0.05184
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.08,"A",0.0294
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.08,"B",0.03057
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.08,"FWER",0.05753
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.12,"A",0.03235
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.12,"B",0.03214
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.12,"FWER",0.06137
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.16,"A",0.03411
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.16,"B",0.03365
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.16,"FWER",0.06449
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.2,"A",0.03707
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.2,"B",0.03636
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.2,"FWER",0.06979
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0,"A",0.02528
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0,"B",0.02491
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0,"FWER",0.04831
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.04,"A",0.02603
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.04,"B",0.02596
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.04,"FWER",0.04994
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.08,"A",0.02636
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.08,"B",0.02685
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.08,"FWER",0.05124
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.12,"A",0.02709
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.12,"B",0.02724
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.12,"FWER",0.05197
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.16,"A",0.02717
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.16,"B",0.02783
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.16,"FWER",0.05298
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.2,"A",0.02925
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.2,"B",0.029
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.2,"FWER",0.05566
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0,"A",0.02519
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0,"B",0.02503
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0,"FWER",0.04849
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.04,"A",0.02627
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.04,"B",0.0329
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.04,"FWER",0.05668
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.08,"A",0.02747
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.08,"B",0.04318
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.08,"FWER",0.06771
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.12,"A",0.03081
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.12,"B",0.05523
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.12,"FWER",0.0818
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.16,"A",0.03181
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.16,"B",0.06962
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.16,"FWER",0.09605
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.2,"A",0.03387
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.2,"B",0.08668
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.2,"FWER",0.11399
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0,"A",0.02512
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0,"B",0.0252
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0,"FWER",0.04841
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"A",0.02653
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"B",0.02729
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"FWER",0.05176
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"A",0.02632
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"B",0.03073
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"FWER",0.05453
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"A",0.02641
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"B",0.0328
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"FWER",0.05661
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"A",0.02684
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"B",0.0352
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"FWER",0.05937
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"A",0.02694
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"B",0.03838
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"FWER",0.06196
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0,"A",0.02515
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0,"B",0.02525
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0,"FWER",0.04858
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.04,"A",0.02469
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.04,"B",0.02577
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.04,"FWER",0.04846
25,"Scenario 2: Arm B starts at 25 patients","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.08,"A",0.02549
